,timestamp,position_type,rsi,rsi_delta,dxy_rsi,vix_close,us10y_rsi,outcome
0,11/01/2010 17:00,short,72.91443850267379,7.411049097702488,50.2203103111025,14.17,44.3661971830986,True
1,17/01/2010 21:00,long,19.166413142683652,-17.307750991055265,50.2203103111025,14.17,38.3064516129032,False
2,18/03/2010 21:00,long,29.09851654621548,-8.602018213142912,39.285739796070104,16.620001000000002,58.11965811965833,False
3,24/03/2010 17:00,long,26.70594010800197,-3.948960031338302,63.94737666207809,17.549999,74.4336569579289,True
4,30/03/2010 05:00,short,81.46214099216688,14.837203586057612,71.69805879072482,17.129998999999998,72.65822784810109,True
5,06/04/2010 01:00,long,28.892005610097613,-18.882570118368612,62.458417898418595,16.23,71.46666666666655,False
6,11/04/2010 21:00,short,81.22074882995341,20.670039996801847,34.58349062382054,16.139999,38.028169014084085,True
7,16/04/2010 13:00,long,24.31578947368361,-9.37986270022914,41.63424775544928,18.360001,25.944584382871454,False
8,22/04/2010 17:00,long,22.423146473779212,-2.763420690400082,62.32557533801202,16.469998999999998,26.876513317191367,False
9,28/04/2010 09:00,long,21.78588125292231,-10.394714328249734,78.06690731192356,21.08,39.61538461538476,False
10,05/05/2010 01:00,long,20.133481646273935,0.6501662533780603,81.79558827380086,24.91,26.086956521739168,False
11,06/05/2010 01:00,long,16.189058429475423,4.452139824823746,84.69606533683829,32.799999,21.01167315175104,False
12,07/05/2010 01:00,long,15.546218487394967,0.536076499565354,77.05881776238766,40.950001,26.258503401360485,False
13,14/05/2010 17:00,long,22.15909090909078,-20.03179846184174,82.75866825214972,31.24,10.34482758620672,False
14,17/05/2010 09:00,long,18.3982683982684,-3.1440025603450152,91.19995647998246,30.84,12.625250501001801,True
15,21/05/2010 05:00,short,77.52180137966914,15.635008926839063,62.394546778169655,40.099998,10.227272727272577,True
16,25/05/2010 09:00,long,28.444989106753837,-7.95495173040036,65.90474285714288,34.610001000000004,6.374501992031881,False
17,06/06/2010 21:00,long,28.274678111588003,-3.0252078633265143,58.82363692513241,35.48,36.938202247191,True
18,10/06/2010 17:00,short,70.86253369272251,6.665926906295482,56.33804545577087,30.57,57.50000000000005,False
19,14/06/2010 13:00,short,79.8368953880768,-2.606787275978192,64.45090555965773,28.58,40.76655052264815,False
20,23/06/2010 05:00,long,19.678583142013267,-15.136428835628138,19.99993650803718,26.91,37.37201365187701,True
21,01/07/2010 17:00,short,80.80402010050277,16.448990514704022,21.13544099308713,32.860001000000004,10.148514851484862,False
22,02/07/2010 17:00,short,79.65579710144895,-5.6234891669762845,16.964102625152265,30.120001000000002,21.72897196261654,False
23,13/07/2010 05:00,long,29.992289899769077,-12.043721180563445,17.405980150805973,24.559998999999998,69.91404011461343,True
24,14/07/2010 17:00,short,76.52608213096494,10.068223361033375,16.241888514365797,24.889999,59.079903147699916,False
25,16/07/2010 01:00,short,75.50919026328837,-11.032621583401422,3.513435281163808,26.25,53.15904139433571,True
26,21/07/2010 17:00,long,28.269337785197948,-11.526580582149059,33.89247297394796,25.639999,43.73576309794992,True
27,26/07/2010 05:00,short,74.38616071428588,11.320834081120182,24.999943181753665,22.73,40.7673860911271,False
28,03/08/2010 09:00,short,77.25856697819343,10.03864996574525,33.680543499245175,22.629998999999998,37.259615384615614,True
29,11/08/2010 05:00,long,28.165312947921564,-4.322338601247665,57.310062412189474,25.389999,16.69724770642216,False
30,11/08/2010 21:00,long,16.715441556205704,0.7187364491218631,57.310062412189474,25.389999,16.69724770642216,True
31,18/08/2010 09:00,short,70.41149575440875,6.190645772571173,69.12573128495194,24.59,30.210325047801206,True
32,22/08/2010 21:00,long,25.41646834840587,-5.651492816643042,81.05273462633707,25.49,30.97165991902834,True
33,29/08/2010 21:00,short,76.12193056731566,16.53979800247386,66.49467318489253,24.450001,53.15315315315317,False
34,07/09/2010 17:00,long,29.514170040485965,-5.617408906881906,43.15758005424219,23.799999,66.1949685534592,True
35,14/09/2010 01:00,short,72.57785467127965,2.7194033806889735,30.501695561809555,21.559998999999998,74.372759856631,False
36,14/09/2010 21:00,short,83.2527472527473,5.788534573810779,30.501695561809555,21.559998999999998,74.372759856631,False
37,21/09/2010 21:00,short,77.26537216828496,30.894404426349475,23.529438225107782,22.35,58.246346555323676,False
38,23/09/2010 01:00,short,89.69682614874583,-0.6450921461043038,23.36958604087313,23.870001000000002,53.759398496240706,False
39,29/09/2010 17:00,short,70.87640449438219,5.88538115506428,16.269005180701853,23.25,40.27237354085622,False
40,06/10/2010 17:00,short,91.12605042016881,26.288388082506458,4.487164831229109,21.49,30.94688221709029,False
41,14/10/2010 09:00,short,75.78998541565392,2.524534314541029,1.0344479191555394,19.879998999999998,59.3360995850626,True
42,19/10/2010 17:00,long,26.60445317616245,-7.875572188453901,46.06743940161723,20.629998999999998,57.462686567164376,True
43,22/10/2010 05:00,short,70.62532842879665,12.756802532382189,50.9186475706184,18.780001000000002,86.3636363636359,True
44,27/10/2010 05:00,long,24.66397849462389,-15.990227112853027,62.42173290733523,20.709999,95.07042253521111,True
45,01/11/2010 01:00,short,73.36633663366351,6.968487171297852,57.90643414474867,21.83,67.47311827956992,False
46,04/11/2010 01:00,short,82.28458049886565,3.0974555670602086,28.96998296144652,18.52,50.181818181818244,False
47,04/11/2010 17:00,short,76.41587432823466,-10.073533367398227,28.96998296144652,18.52,50.181818181818244,True
48,08/11/2010 13:00,long,28.571428571428513,-5.296385272920361,42.78609489850929,18.290001,46.62698412698425,False
49,10/11/2010 05:00,long,24.642464246424737,-0.29260068864017796,50.21641685889174,18.469998999999998,54.17348608837986,False
50,15/11/2010 13:00,long,27.913783927621083,-3.070258625570588,54.38599210003011,20.200001,60.954446854663715,False
51,17/11/2010 05:00,long,26.011277273841714,4.482416119395779,60.141575071014124,21.76,54.981549815498035,True
52,19/11/2010 09:00,short,73.83573243014476,6.19883060478638,63.750026874906155,18.040001,56.75182481751827,True
53,23/11/2010 17:00,long,21.80010651517837,-16.694433266412915,77.21186208479267,20.629998999999998,62.86407766990299,False
54,29/11/2010 01:00,long,27.941614536788478,-10.857956738666196,68.86457633929358,21.530001000000002,68.92778993435454,False
55,30/11/2010 13:00,long,21.52235628105042,-0.9281341872078599,75.93227808088454,23.540001,55.34759358288781,True
56,02/12/2010 17:00,short,70.28496845768909,12.428147206001647,58.181989138178956,19.389999,71.05719237435011,False
57,05/12/2010 21:00,short,84.64859678579968,-0.08422764168093977,39.24054798904083,18.01,79.92202729044838,True
58,08/12/2010 05:00,long,29.292663686563287,-6.933751407776093,52.10531357335415,17.74,89.7711978465679,True
59,13/12/2010 21:00,short,74.5795423214778,10.435829746627363,32.08957757851583,17.549999,93.92971246006385,True
60,16/12/2010 17:00,long,23.59955005624232,-10.414055385933793,43.78700623223942,17.389999,93.64358683314406,False
61,27/12/2010 21:00,short,71.07075767063088,7.8829018831560305,80.37964148487038,17.67,63.8983050847457,False
62,31/12/2010 05:00,short,87.22580645161135,-2.034756928670177,41.696145288173156,17.75,41.01838755304096,True
63,05/01/2011 21:00,long,21.74167153711339,-11.750140401608476,43.92868188704498,17.02,61.72006745362577,False
64,07/01/2011 01:00,long,0.1008403361336292,0.021433242433900546,54.624258745773986,17.139999,50.48275862068962,False
65,12/01/2011 05:00,short,79.53056768558888,20.83124336126481,46.19168959660271,16.24,49.36530324400562,False
66,13/01/2011 01:00,short,79.30925221799605,-3.5753631666184305,38.36743331941502,16.389999,34.75513428120068,False
67,13/01/2011 21:00,short,85.64292321924133,-2.3900136517557513,38.36743331941502,16.389999,34.75513428120068,False
68,19/01/2011 17:00,short,75.75970079476396,6.507564042627351,47.95933569353864,17.309998999999998,48.695652173913,False
69,24/01/2011 21:00,short,71.2741894948471,-1.0542981358589003,13.114836871916864,17.65,48.80952380952384,False
70,02/02/2011 01:00,short,82.34442836468925,19.457602546827523,25.868707234523043,17.299999,56.99999999999999,True
71,04/02/2011 01:00,long,26.07122982749172,-7.552187894028393,49.20630032746078,15.93,68.61413043478258,True
72,09/02/2011 21:00,short,77.48472177549112,15.355298759870713,49.81812680977738,15.87,63.129251700680136,True
73,14/02/2011 01:00,long,26.491024898668087,-4.401735036008461,62.807074669148896,15.95,74.3816254416959,True
74,16/02/2011 21:00,short,72.15277777777706,10.33828894907117,55.24696149597568,16.719998999999998,74.69458987783581,False
75,24/02/2011 13:00,short,77.35794635131346,10.291751853901104,28.5714683922902,21.32,44.72477064220195,False
76,03/03/2011 21:00,short,70.49717177731556,4.264558578143536,14.559572965681156,18.6,65.39682539682573,True
77,10/03/2011 13:00,long,25.89366176028723,-5.341769475142783,46.26874248136581,21.879998999999998,44.08396946564909,True
78,15/03/2011 21:00,short,70.82590612002332,6.553483343693458,44.93406179019973,24.32,44.56521739130449,False
79,20/03/2011 21:00,short,75.70406794814572,1.7484086715989378,42.45614995384219,24.440001000000002,23.43096234309617,True
80,24/03/2011 05:00,long,23.72372372372412,-8.022902962933813,43.47825359892629,18.0,33.79629629629632,True
81,06/04/2011 17:00,short,72.0441988950291,10.207150470739315,52.970352416539434,16.9,87.42138364779899,False
82,11/04/2011 01:00,short,71.41414141414324,-8.43056903555069,12.986877213078031,16.59,81.98198198198219,True
83,18/04/2011 13:00,long,23.736600306278348,-13.496333513419536,20.11176523825111,16.959999,46.88427299703277,True
84,20/04/2011 21:00,short,79.61664329125799,11.360244253847526,12.32880559205664,15.07,51.01010101010113,False
85,27/04/2011 21:00,short,71.4704555705916,8.318693263570786,10.14514072588841,15.35,31.896551724138206,True
86,06/05/2011 01:00,long,29.883769780143083,-1.8451639531534738,47.61906916101832,18.4,27.380952380952507,False
87,08/05/2011 21:00,long,12.908823922040597,-7.748816310068236,56.497146892655564,18.4,16.438356164383592,False
88,13/05/2011 05:00,long,28.510638297872887,-8.161194325141828,77.88467409390663,17.07,30.882352941176677,True
89,18/05/2011 05:00,short,72.48354862295957,3.941985656308944,89.21833755929566,16.23,42.51207729468631,True
90,23/05/2011 09:00,long,23.457702253417224,-8.699080016231761,71.68149189446547,18.27,57.894736842105516,True
91,25/05/2011 17:00,short,75.42448614834804,25.641562848781206,66.00798497076903,17.07,56.69781931464215,False
92,27/05/2011 13:00,short,73.30968280467474,7.837295766791868,35.71429108483895,15.98,43.853820598007104,False
93,01/06/2011 13:00,short,74.87872487872447,5.783581831486046,22.488027517690654,18.299999,21.93308550185911,False
94,05/06/2011 21:00,short,71.64081275944929,-3.3591872405507104,14.035103108627695,17.950001,25.3472222222225,True
95,09/06/2011 17:00,long,22.169466764061553,-16.673751086789878,23.100479207687485,17.77,32.50688705234188,False
96,12/06/2011 21:00,long,16.44028103044434,-0.16724203555935446,36.18789345551351,18.860001,30.026809651474608,False
97,16/06/2011 05:00,long,21.573301549463025,-10.956086371088091,64.38680246528084,22.73,36.16666666666667,True
98,20/06/2011 21:00,short,70.77254245395834,1.3665786126819057,66.25614161956508,19.99,41.409691629955866,True
99,23/06/2011 13:00,long,29.75006066488767,-8.019501873622183,71.57056523680528,19.290001,37.38819320214655,True
100,29/06/2011 01:00,short,72.6841448189763,8.009628044926359,54.48716579002695,17.27,53.15315315315312,False
101,30/06/2011 09:00,short,80.01283285210289,-8.669657687973654,52.14723299081718,16.52,48.684210526315795,True
102,06/07/2011 09:00,long,22.79351113555053,-13.39763433177204,50.4702056779538,16.34,64.79481641468685,False
103,11/07/2011 01:00,long,28.949044585987124,-2.318739163617181,42.39626027305074,18.389999,60.44776119403,False
104,11/07/2011 21:00,long,19.865864939870633,0.009184403578146316,42.39626027305074,18.389999,60.44776119403,True
105,14/07/2011 13:00,short,75.62568008705142,8.04093432433956,26.714758174828305,20.799999,65.33795493934164,True
106,18/07/2011 09:00,long,22.997711670480427,-15.625811698805492,41.1109086424252,20.950001,38.21989528795836,True
107,20/07/2011 13:00,short,71.85013262599324,2.3020694983045047,28.278683989539587,19.09,36.97270471464054,False
108,21/07/2011 21:00,short,83.40479192938106,8.364534280428984,21.495320115326706,17.559998999999998,47.08333333333365,True
109,28/07/2011 13:00,long,23.257655755016756,-24.377107721331264,25.935814006715546,23.74,50.250000000000306,False
110,15/08/2011 21:00,short,79.35404742436641,13.2125908417337,53.0302203858626,31.870001000000002,33.90022675736958,True
111,31/08/2011 17:00,long,26.55097613882684,-11.537852932503753,55.31907801418446,31.620001000000002,35.966386554621806,False
112,02/09/2011 01:00,long,24.515434314429683,4.751985249187626,68.60067583779214,33.919998,30.70301291248198,False
113,09/09/2011 13:00,long,25.79957356076808,-6.202117413656325,77.31706210588393,38.52,30.327868852459048,False
114,12/09/2011 01:00,long,13.046241856030463,-0.3577777673281304,74.79676162777143,38.59,17.338003502627075,True
115,15/09/2011 17:00,short,74.88620621412991,14.978954949374291,60.6593446202126,31.969998999999998,36.705202312138745,True
116,20/09/2011 01:00,long,20.589730554142946,-19.346444508542646,49.05220558823619,32.860001000000004,62.75071633237802,False
117,02/10/2011 21:00,long,23.582147729486806,-6.8850969718610315,67.91058996078618,42.959998999999996,38.89908256880742,False
118,04/10/2011 01:00,long,8.059636992220348,4.477241905220382,66.31865906804543,40.82,39.2592592592594,True
119,06/10/2011 05:00,short,70.13778484366634,12.343025018338722,55.9472351493132,36.27,55.555555555555856,False
120,10/10/2011 13:00,short,70.53242707448204,3.4303249723810865,41.8182776858924,33.02,80.60606060606099,False
121,12/10/2011 13:00,short,80.05836575875317,-0.5250780753045774,35.294201895548966,31.26,85.1162790697677,False
122,25/10/2011 01:00,short,76.43799472295514,7.64198427412974,11.2196913747063,32.220001,61.342592592592354,False
123,27/10/2011 17:00,short,74.872376630742,6.040294079148666,6.744965901709406,25.459999,72.84552845528444,True
124,31/10/2011 21:00,long,28.961091054954906,-14.568786269936915,16.853852206881697,29.959999,61.58301158301153,False
125,01/11/2011 13:00,long,3.9869952087622096,-0.44097894555295625,40.95752305921854,34.77,46.09826589595373,True
126,03/11/2011 21:00,short,72.48855697422239,12.785082754262,35.483911847824714,30.5,50.996015936254786,True
127,09/11/2011 21:00,long,28.039965986394705,-9.301000934724549,57.35853328578633,36.16,44.87750556792869,True
128,14/11/2011 05:00,short,76.68877425693863,7.81041722692305,58.07182262839937,31.129998999999998,44.13407821229042,True
129,16/11/2011 01:00,long,10.236220472440877,-26.673074040437037,63.04357234881054,33.509997999999996,42.979452054794415,False
130,01/12/2011 17:00,short,71.59420289855316,3.7370600414095065,53.380687934718864,27.41,55.501222493887376,True
131,12/12/2011 13:00,long,28.736740597877144,-4.106756830482226,33.333055554398356,25.67,58.64978902953588,False
132,13/12/2011 21:00,long,9.303391384051253,-11.071879243805256,50.769079289474966,25.41,53.358925143953925,True
133,21/12/2011 09:00,short,75.92520451889759,11.874571607502446,59.750896162197925,21.43,49.73821989528827,True
134,28/12/2011 17:00,long,21.995192307691426,-32.51010804566343,71.42851235242023,23.52,46.31379962192872,True
135,03/01/2012 17:00,short,73.78303198887326,8.652920464708686,54.33527648763984,22.969998999999998,52.24215246636845,True
136,05/01/2012 13:00,long,29.36055238667167,-8.643110616992608,74.09832905137148,21.48,63.20754716981239,False
137,09/01/2012 01:00,long,14.937518163322068,1.9398300050907835,85.21128719502117,21.07,37.74834437086168,True
138,18/01/2012 05:00,short,74.78260869565223,12.953644900397258,66.82344321103207,20.889999,40.32786885245895,False
139,19/01/2012 17:00,short,74.74630327631127,-1.0458034496466695,61.20682836648379,19.870001000000002,52.105263157894484,False
140,29/01/2012 21:00,short,78.30207703165766,14.174223150380328,25.074708843717985,18.530001000000002,45.39473684210512,True
141,01/02/2012 05:00,long,28.46927966101846,-7.303279053445877,11.5828705593092,18.549999,52.08333333333341,True
142,08/02/2012 09:00,short,70.26143790849912,3.9384138535142483,17.982351684721777,18.16,51.79704016913312,True
143,15/02/2012 17:00,long,20.748402798901907,-9.875597201095275,60.557778447987396,21.139999,61.48007590132846,True
144,24/02/2012 01:00,short,76.84501845018431,-4.1073625021966365,54.28568775504522,17.309998999999998,44.06332453825884,True
145,01/03/2012 13:00,long,26.30014858840549,-12.10099345298994,48.6206523185911,17.26,60.0,False
146,06/03/2012 17:00,long,21.390611160314123,2.0628800678815082,61.53847182915371,20.870001000000002,38.98305084745734,True
147,08/03/2012 21:00,short,76.56180770934662,14.08089167881409,49.86456650577263,17.950001,50.684931506848706,True
148,13/03/2012 09:00,long,28.82462686567075,-4.921277757554094,74.35238341968949,14.8,71.78841309823683,True
149,16/03/2012 17:00,short,70.63770147161893,8.351987185905585,65.25821199496364,14.47,78.98686679174506,False
150,26/03/2012 17:00,short,75.16923076923119,14.470078226856565,45.370248199418995,14.26,65.28117359413237,True
151,04/04/2012 05:00,long,21.927016645324713,-10.389854418643324,69.48354581327287,16.440001000000002,36.17511520737401,False
152,05/04/2012 17:00,long,15.562325463315261,3.1632632075191225,71.73909262766499,16.700001,31.717171717172377,True
153,13/04/2012 01:00,short,74.69879518072578,9.005682713417642,71.42850498323428,19.549999,46.98275862069019,True
154,02/05/2012 13:00,long,27.043031977889044,-8.118955063144995,26.70773928350043,16.879998999999998,50.52264808362371,False
155,07/05/2012 05:00,long,18.011323425338617,0.8576623734278428,48.57139387757566,18.940001000000002,42.15246636771281,False
156,14/05/2012 17:00,long,26.71933085502154,0.7129988785383006,99.99999999,21.870001000000002,36.078431372549176,False
157,16/05/2012 09:00,long,12.649640861931019,0.25459887872477793,99.99999999,22.27,33.09352517985624,False
158,24/05/2012 01:00,long,24.89892984542172,-6.995877976559939,96.5780858482352,21.540001,41.66666666666709,False
159,30/05/2012 13:00,long,22.2509225092291,-7.216373512353371,96.7392694551983,24.139999,25.668449197861065,True
160,05/06/2012 01:00,short,78.29587386782981,12.922544881849262,93.53439933862091,24.68,26.315789473684134,True
161,13/06/2012 05:00,long,19.555555555554434,-30.41916638580031,49.06361388150325,24.27,35.404896421845194,True
162,14/06/2012 05:00,short,71.63588390501539,7.5039553663063145,46.45382978723391,21.68,36.83241252301993,False
163,18/06/2012 05:00,short,72.17442895283334,3.7356103874330273,29.831828084394658,18.32,66.0066006600656,True
164,22/06/2012 01:00,long,24.224072672221354,-14.289440841295011,43.11918328977051,18.110001,59.68253968253907,False
165,01/07/2012 21:00,short,71.88295165394348,4.958884729876786,37.42504464087881,17.08,68.37060702875303,True
166,05/07/2012 17:00,long,16.185737976781837,-1.1475953565513777,41.254106460038244,17.5,74.04844290657354,False
167,09/07/2012 01:00,long,7.826649417852067,5.831797423001319,39.19609605882286,17.98,59.999999999999176,False
168,23/07/2012 01:00,long,17.61363636364183,-11.249814167841606,66.25022656391612,18.620001000000002,45.588235294118284,True
169,26/07/2012 21:00,short,71.9509372830336,3.4311784082868257,40.000103448275894,17.530001000000002,47.95081967213149,True
170,03/08/2012 01:00,long,28.17460317460349,-2.7582937157409475,38.9027708160329,15.64,67.68292682926834,True
171,06/08/2012 05:00,short,70.08749113265489,8.961485770725055,29.203578980158298,15.95,74.06483790523686,True
172,09/08/2012 17:00,long,22.965116279070315,-8.976962085496254,31.284903873200463,15.28,85.39999999999982,True
173,22/08/2012 01:00,short,76.10679283541897,8.077728348587542,38.42793405918705,15.11,66.95278969957066,False
174,28/08/2012 01:00,long,27.745664739886323,-11.2381482097557,28.813318011247375,16.49,50.9186351706034,True
175,30/08/2012 09:00,short,70.45313469894468,8.948159574566155,36.12138154242565,17.83,39.782016348773965,True
176,31/08/2012 01:00,long,28.78338278932077,-8.757280841128782,26.98934148192285,17.469998999999998,19.364161849711024,True
177,04/09/2012 01:00,short,70.07805724197641,11.570922225510266,22.881104207601098,17.98,12.203389830508868,False
178,07/09/2012 17:00,short,89.99426605504279,7.2424930054014,18.74974826353956,14.38,32.820512820513414,False
179,13/09/2012 09:00,short,86.49411764705616,-2.509157972968964,9.687415331952153,14.05,60.00000000000021,False
180,14/09/2012 17:00,short,87.88071065989814,0.7948418296078614,9.337259036144857,14.51,73.41176470588273,True
181,19/09/2012 01:00,long,28.367234744369284,-10.695265255634986,7.973347534869575,13.88,78.90410958904094,False
182,25/09/2012 21:00,long,26.838235294118462,-5.333239064856073,25.833567012233928,15.43,61.44200626959244,True
183,28/09/2012 13:00,short,70.43795620437724,9.323326692029354,47.368513388573184,15.73,41.71779141104264,True
184,09/10/2012 17:00,long,27.882599580714512,-5.119881808865188,57.142787172097435,16.370001000000002,49.99999999999936,True
185,12/10/2012 09:00,short,70.7760711398556,11.093671492745386,44.01708378988703,16.139999,59.148936170212636,False
186,17/10/2012 17:00,short,81.3226452905802,-6.240379919503312,27.46774466288005,15.07,74.02234636871513,True
187,19/10/2012 17:00,long,28.444707273796,-10.794047051456502,39.015090536019216,17.059998999999998,65.85956416464936,False
188,31/10/2012 09:00,short,70.28542303771849,15.329966467562386,58.98871070586874,18.6,57.17884130982398,True
189,02/11/2012 17:00,long,19.6386488609581,-13.276480290332856,70.20399566857682,17.59,61.0983981693366,False
190,09/11/2012 17:00,long,25.918153200423703,3.348955187644691,91.01788805608619,18.610001,40.19851116625335,True
191,15/11/2012 13:00,short,77.36877982276556,11.326332881442596,87.78606782879964,17.99,39.35742971887584,False
